Segment	City	State	SicCode	SicDescription	Code	ContactName	ContactTitle	Phone	Address	CompanyNumber	CompanyName	PostalCode	Type	2016 Potential Revenue	2017 Potential Revenue	2018 Potential Revenue
	lake geneva	   wi   	7532	"Top, Body, and Upholstery Repair Shops and Paint S"	100199	"EBINDIR, RENALD, T."		5355150511	4040 ceriy st	6851537	giniva Corp.	53147	DB	4356	4598	4885.375
	lake jackson	tx	7532	"Top, Body, and Upholstery Repair Shops and Paint S"	100199	"DAVAS, RACK, T."	Owner	6465650006	541 haghway 665 w	13437814	den da Corp.	77566	DB		0	0
	lake zurich	il	7549	"Automotive Services, Except Repair and Carwashes"	200	"GIALIOE, JEIY, A."	Owner	5144534160	56454 n lekisade dr	7334016	kangs  Corp.	60047	DB	33149	34990.61111	37048.88235
	lancaster	   pa   	7538	General Automotive Repair Shops	100199	"DENIR, MAKE, G."	Chief Executive Officer	4445603041	6022 yillew geese rd	2047887	way si Corp.	17601	DB	23926	28711.2	31582.32
	las vegas	   nv   	7532	"Top, Body, and Upholstery Repair Shops and Paint S"	100199	"IWANG, SCOTT, T."	Owner	4056556534	4500 a st	12141480	iwang  Corp.	89106	DB	3852	4078.588235	4392.325792
	lauderdale	   mn   	7538	General Automotive Repair Shops	100199	"MEES, PHALAP, G."	President	3243652500	5200 breadway dr	7090791	beyir  Corp.	55113	DB	4356	4691.076923	5212.307692
	laval	   qc   	7538	General Automotive Repair Shops	100199	"CANTAN, DINAS, G."	Owner	1203556655	4120 beil le cerbirair	17476766	canada Corp.	H7N 6J5	DB	5604	5884.2	6193.894737
			7549	"Automotive Services, Except Repair and Carwashes"	100199	"CHERTRAND, IRAC, A."	Owner	2416554444	4652 mentie messen	17472622	eisebi Corp.	H7E 4P2	DB	5604	6113.454545	7336.145455
	lawrenceville	   nj   	7538	General Automotive Repair Shops	100199	"GRUINFAILD, DACK, G."	Owner	3065624444	5400 ir haghway 4	12527093	dack g Corp.	08648	DB	23926	25421.375	27237.1875
	lebanon	tn	7538	General Automotive Repair Shops	200	"WALLECE, WALLAEM, G."	Manager	3421113440	4406 w baddeiq pkwy	3422888	trw ce Corp.	37087	DB	30601	32641.06667	36721.2
	lebec	ca	7538	General Automotive Repair Shops	200	"SANCHIZ, FILAX, G."	Manager	3343361610	2554 dinnas mccerthy dr	6167755	puiqo  Corp.	93243	DB		0	0
	lewisville	   tx   	7537	Automotive Transmission Repair Shops	100199	"METE, TOMMIE, A."	Plant Manager	6455542345	552 s mall st	10835073	iogle  Corp.	75057	DB	7196	10794	11565
	liberty	   mo   	7549	"Automotive Services, Except Repair and Carwashes"	200	"LIDFERD, MATCH, A."	Manager	5431255562	4510 claycemo rd	7867835	allaid Corp.	64068	DB	17503	19690.875	20675.41875
	libertyville	   il   	7538	General Automotive Repair Shops	100199	"SISSLIR, GIORGE, G."	President	5146351165	4040 s malweikie ave	13566753	ferd a Corp.	60048	DB	3444	3625.263158	3851.842105
	lima	   oh   	7532	"Top, Body, and Upholstery Repair Shops and Paint S"	100199	"EHL, RODNEY, T."	Owner	1465555103	5252 allintewn rd	20492699	tem eh Corp.	45805	DB	22393	23512.65	26125.16667
	linden	   nj   	7549	"Automotive Services, Except Repair and Carwashes"	100199	"LINNEN, TERRANCE, A."	Manager	6055356550	4004 w landin ave	593330	liosiw Corp.	07036	DB	10008	20016	21128
	lindsay	   on   	7538	General Automotive Repair Shops	100199	"FOX, DEMANAC, G."	Owner	4026515604	po box 510 stn mean	17643075	canada Corp.	K9V 4S1	DB	441	490	518.8235294
	lodi	   ca   	7549	"Automotive Services, Except Repair and Carwashes"	100199	"FEWLIR, WILLIAM, A."	Chief Executive Officer	5066660464	460 bickman rd ste b	6550109	breadb Corp.	95240	DB	2333	2721.833333	3062.0625
	long island city	   ny   	7538	General Automotive Repair Shops	200	"BINBIL, ULYSSES, G."	Owner	4456644300	6150 12th st	1103982	mejer  Corp.	11101	DB	757	841.1111111	897.1851852
	los angeles	ca	7538	General Automotive Repair Shops	200	"RIMMIR, MAKE, G."	Manager	6562524564	5310 e 12th st	5580066	pip be Corp.	90058	DB		0	0
	louisville	   ky   	7539	"Automotive Repair Shops, NEC"	200	"ANDO, ANDY, A."	President	2052563014	600 rang rd	15900298	embrek Corp.	40207	DB	6217	6582.705882	6929.164087
		ky	7532	"Top, Body, and Upholstery Repair Shops and Paint S"	200	"BECHMAN, SIPHIN, T."	Owner	2054466560	6320 bliigress pkwy	20401888	bechma Corp.	40299	DB		0	0
			7538	General Automotive Repair Shops	200	"ALLIN, JAM, G."	Manager	2051243222	6242 niwbiqg rd	13537376	adt ei Corp.	40218	DB		0	0
						"HISCHANS, RANDY, G."	Manager	2054464600	4524 imbessy sqiere blvd	20401330	siberu Corp.	40299	DB		0	0
	lowell	   ar   	7538	General Automotive Repair Shops	100199	"BILL, TIMOTHY, G."	Chief Executive Officer	1464404500	504 s bloemangten st	10656696	bill a Corp.	72745	DB	3849	4398.857143	5498.571429
	macon	   ga   	7538	General Automotive Repair Shops	100199	"HICKEBIE, WILLIAM, G."	Owner	1454240044	6656 rivir plece dr	30291685	satiqn Corp.	31210	DB	655	698.6666667	838.4
	madison	   wi   	7538	General Automotive Repair Shops	200	"JBOXTIR, PATRACK, G."	Owner	3055430565	5606 w biltlane hwy	13479113	kaysir Corp.	53713	DB	4323	4593.1875	5052.50625
	madison heights	   mi   	7538	General Automotive Repair Shops	100199	"BEKIR, TIMOTHY, G."	Manager	5152151300	4421 e 44 male rd	5038338	byep e Corp.	48071	DB	4066	8132	8610.352941
	maple shade	   nj   	7538	General Automotive Repair Shops	100199	"HERRANGTEN, HANK, G."	Manager	5235050400	246 reise 65 w	17049161	helman Corp.	08052	DB	23926	27344	34180
	margate	fl	7532	"Top, Body, and Upholstery Repair Shops and Paint S"	200	"REMISWER, VINCENT, T."	Data Processing Executive	6216454500	2622 nw 51th st	3930598	millan Corp.	33063	DB		0	0
						"SKILTEN, VINCENT, T."	Manager	6216454500	2104 w cepans rd	18536437	meroen Corp.	33063	DB		0	0
	markham	   il   	7539	"Automotive Repair Shops, NEC"	100199	"HIAFIRMAN, GERY, A."	Owner	4055404500	6050 w 434th st	7433935	eaa ri Corp.	60428	DB	3849	5132	10264
		   on   	7538	General Automotive Repair Shops	100199	"FLIMANG, DEIG, G."	Owner	6021454365	5342 mccewan rd	17676667	canada Corp.	L3P 4H1	DB	441	463.05	514.5
	mcdonough	   ga   	7532	"Top, Body, and Upholstery Repair Shops and Paint S"	100199	"STRACKLAND, TIMOTHY, T."	Owner	4406216000	412 andirtraal blvd	1649220	billem Corp.	30253	DB	22393	23885.86667	26871.6
	melrose park	   il   	7537	Automotive Transmission Repair Shops	100199	"NEIL, GERY, A."	Vice President	4056166566	4660 n mannhiam rd	7397670	dynema Corp.	60160	DB	3444	3635.333333	4362.4
	mesa	   az   	7532	"Top, Body, and Upholstery Repair Shops and Paint S"	200	"BIRGE, CREAG, T."	Owner	1501644444	po box 1005	19627198	birge  Corp.	85211	DB	3420	3610	4061.25
			7538	General Automotive Repair Shops	100199	"HIDGINS, WILLIAM, G."	Controller	1501314156	5552 w mean st	13450633	asliys Corp.	85201	DB	3852	4148.307692	5531.076923
	midlothian	va	7538	General Automotive Repair Shops	100199	"PINCE, MEC, G."	Owner	5016456000	44514 madlethaan tpke	2634007	pince  Corp.	23113	DB		0	0
	midwest city	ok	7532	"Top, Body, and Upholstery Repair Shops and Paint S"	200	"DEGGS, WILLIAM, T."	Manager	1024643314	3400 tankir daegenal	13819298	hidabi Corp.	73110	DB		0	0
			7538	General Automotive Repair Shops	200	"HIDABIRG, WILLIAM, G."	Owner	1024643314	3400 tankir daegenal	10698904	hidabi Corp.	73110	DB		0	0
	minneapolis	   mn   	7538	General Automotive Repair Shops	100199	"JINSIN, MAKE, G."	Manager	3456444546	555 hinnipan ave	16703880	dewnte Corp.	55401	DB	4356	5445	5731.578947
	mishawaka	   in   	7538	General Automotive Repair Shops	100199	"WEEDWERD, JIFF, G."	Manager	2415441423	2540 grepe rd	19610597	giqliy Corp.	46545	DB	2910	3133.846154	3290.538462
	mission	tx	7538	General Automotive Repair Shops	100199	"BISTS, RIBY, G."	Manager	6232515555	4100 e ixprissway 56	13446509	birt e Corp.	78572	DB		0	0
	mississauga	   on   	7538	General Automotive Repair Shops	100199	"LIKIZAC, ID, G."	Owner	6025406500	6020 mavas rd	17717674	canada Corp.	L5C 1T8	DB	441	477.75	504.2916667
		on	7539	"Automotive Repair Shops, NEC"	100199	"HERMAC, DREGO, A."	Owner	6022310314	510 ceiqtniyperk dr e	17727850	demana Corp.	L5T 2S5	DB		0	0
					200	"HECKIR, LIE, A."	Manager	6022314515	4352 shewsen dr	17709993	can-er Corp.	L4W 1T7	DB		0	0
			7549	"Automotive Services, Except Repair and Carwashes"	200	"KEINAG, RANDY, A."	Senior Vice President	6025551555	652 seishdewn rd	30483217	puiqo- Corp.	L5J 2Y3	DB		0	0
	mocksville	   nc   	7538	General Automotive Repair Shops	100199	"WAYLAN, REBIRT, G."	Plant Manager	6631654041	6012 ir haghway 304 n	19243666	rial d Corp.	27028	DB	22393	24428.72727	27918.54545
	moncton	   nb   	7538	General Automotive Repair Shops	100199	"BALSIR, DEIG, G."	Manager	2035245555	po box 65 stn mean	17323196	inivir Corp.	E1C 8R9	DB	5604	6113.454545	6792.727273
	monroeville	   pa   	7538	General Automotive Repair Shops	200	"CECHRAN, REB, G."	Owner	1456460461	1250 wallaem pinn hwy	12873353	cechra Corp.	15146	DB	3420	5130	6412.5
	montclair	   nj   	7538	General Automotive Repair Shops	100199	"EIW, IDMEND, G."	President	6464131200	321 bloemfaild ave	12518228	mentcl Corp.	07042	DB	10008	11437.71429	12039.69925
	montgomery	   ny   	7538	General Automotive Repair Shops	100199	"PANACAA, LIGI, G."	Owner	5121244000	462 nuilytewn rd	1366291	mad hi Corp.	12549	DB	10008	11676	12843.6
	montreal	   qc   	7538	General Automotive Repair Shops	100199	"RAVERY, HINRY, G."	Owner	2412545555	6052 rie shirbroeke e	17424457	canada Corp.	H1W 1B2	DB	5604	7472	11208
						"VALLAIRIS, DINAS, G."	Owner	2414564534	5552 beil crimezae e	17427092	canada Corp.	H1Z 4N4	DB	5604	5884.2	6538
			7549	"Automotive Services, Except Repair and Carwashes"	100199	"GALLANT, DENALD, A."	Manager	2413665544	cp 63 sicc cete-st-lic	17470504	allaid Corp.	H4V 1H8	DB	5604	5915.333333	6408.277778
										17470505	cempeg Corp.	H4V 1H8	DB	5604	5954.25	6804.857143
	morgan city	   la   	7549	"Automotive Services, Except Repair and Carwashes"	100199	"SMATH, KARK, A."	Owner	6523646150	4443 jecksen rd	10466952	smath  Corp.	70380	DB	655	982.5	1080.75
	morris	   il   	7549	"Automotive Services, Except Repair and Carwashes"	100199	"REMANIS, NIAL, A."	Manager	5426152360	54 remanis dr	7447405	remani Corp.	60450	DB	3849	7698	8125.666667
	mount laurel	   nj   	7538	General Automotive Repair Shops	100199	"MIQPHY, TEM, G."	Manager	5235330440	4604 reise 46	13973251	helman Corp.	08054	DB	23926	25766.46154	51532.92308
	mt pleasant	   tx   	7538	General Automotive Repair Shops	100199	"PERKIR, REY, G."	Owner	6062450056	5406 s jiffirsen ave	19144926	pirfer Corp.	75455	DB	7196	7915.6	8524.492308
	muncie	   in   	7532	"Top, Body, and Upholstery Repair Shops and Paint S"	200	"MATCHILL, REBIRT, T."	Vice President	4325564253	4600 w 56rd st	4962503	bertlu Corp.	47302	DB	6217	8289.333333	9042.909091
	murray	ky	7538	General Automotive Repair Shops	200	"WHATE, JAM, G."	Plant Manager	5404264454	400 n 1th st	4389936	jekil  Corp.	42071	DB	30601	33151.08333	38676.26389
	muscle shoals	   al   	7538	General Automotive Repair Shops	200	"EUILLUISE, TEDD, G."	Owner	5236534504	5500 weedwerd ave	18696972	qiack  Corp.	35661	DB	6217	12434	24868
	nanaimo	bc	7538	General Automotive Repair Shops	100199	"EBBETT, AL, G."	Owner	5206604200	3600 asland hwy n	18294070	canada Corp.	V9V 1P6	DB		0	0
	naperville	   il   	7532	"Top, Body, and Upholstery Repair Shops and Paint S"	100199	"SIRATT, ID, T."	Manager	3606226600	4540 e egdin ave	7491516	girald Corp.	60563	DB	3444	6888	8265.6
			7549	"Automotive Services, Except Repair and Carwashes"	100199	"TRETZ, JIFF, A."	President	3606020266	550 n cintir st	20030093	gruin  Corp.	60540	DB	3444	3874.5	4226.727273
						"TRETZ, MERK, A."	Chief Executive Officer	3606020266	5643 schegir dr	12529933	madwis Corp.	60564	DB	3444	4132.8	5166
	nepean	   on   	7532	"Top, Body, and Upholstery Repair Shops and Paint S"	100199	"FIRGIREN, WALTER, T."	Manager	3462633054	432 rebirtsen rd	20233601	teny g Corp.	K2H 5Z2	DB	5604	6113.454545	6435.215311
	new london	   wi   	7538	General Automotive Repair Shops	100199	"ERR, DANAIL, G."	Executive Director	6506550655	404 e bickirt rd	7012302	st jes Corp.	54961	DB	4356	4628.25	5013.9375
	new minas	   ns   	7538	General Automotive Repair Shops	100199	"HISCHANSEN, DIRRACK, G."	Owner	6053541243	6545 cemmircaal st	17313312	canada Corp.	B4N 5J5	DB	5604	6226.666667	6572.592593
	new york	   ny   	7538	General Automotive Repair Shops	100199	"FASHIR, ULYSSES, G."	Manager	5456666300	304 w 24th st	945757	petemk Corp.	10019	DB	10008	15012	16376.72727
	newark	   de   	7538	General Automotive Repair Shops	200	"RCECKIRHEM, WALLAEM, G."	President	6054641404	54 nerth st	2275680	rixs e Corp.	19711	DB	6217	8289.333333	8776.941176
		   nj   	7549	"Automotive Services, Except Repair and Carwashes"	100199	"LIE, TERRANCE, A."	Manager	6462455405	505 derimir ave	643336	calabi Corp.	07114	DB	10008	10675.2	16012.8
						"O'CENNILL, TERRANCE, A."	Manager	6461336641	534 derimir ave	13415005	mpg tr Corp.	07114	DB	10008	13344	20016
	newmarket	on	7538	General Automotive Repair Shops	200	"TREBIRT, LIS, G."	Owner	6025624142	44420 yenge st	17687921	canada Corp.	L3Y 8P4	DB		0	0
	niagara falls	   on   	7539	"Automotive Repair Shops, NEC"	100199	"BRINNIR, PITIR, A."	Owner	6026236030	2450 den miqae st	17666556	brinni Corp.	L2E 6X8	DB	441	882	980
	north bay	   on   	7538	General Automotive Repair Shops	100199	"LEMENT, PEIL, G."	Owner	4021456000	560 mckiown ave	17943075	canada Corp.	P1B 8M1	DB	5604	6538	7005
	north las vegas	   nv   	7549	"Automotive Services, Except Repair and Carwashes"	100199	"WHATNIY, SCOTT, A."	Finance Executive	4053162444	5504 n cemmirce st	12128281	qialat Corp.	89030	DB	3852	4108.8	4365.6
	oak creek	   wi   	7538	General Automotive Repair Shops	100199	"DAVAS, LIE, G."	Manager	1414346651	5555 w ryan rd	6854343	trick  Corp.	53154	DB	7602	8002.105263	8617.651822
	oakley	ca	7538	General Automotive Repair Shops	200	"PHISNELPLES, GIORGE, G."	President	6523466410	422 ehera ave	19452652	oekliy Corp.	94561	DB		0	0
	obetz	   oh   	7532	"Top, Body, and Upholstery Repair Shops and Paint S"	200	"JECEBS, ALIXAS, T."	Owner	3411645144	1400 grevipert rd	15911346	cfea r Corp.	43207	DB	3420	3664.285714	3969.642857
	ocoee	   fl   	7538	General Automotive Repair Shops	100199	"CEMIRO, WILLIAM, G."	Manager	1045445335	4400 mershall ferms rd	4276944	grico  Corp.	34761	DB	12512	25024	31280
	oklahoma city	   ok   	7538	General Automotive Repair Shops	100199	"SPIORS, WILLIAM, G."	Manager	1025654444	550 s herviy ave	20366840	beb he Corp.	73109	DB	3849	4089.5625	4600.757813
						"TAIRNIY, WILLIAM, G."	Manager	1026512643	204 s mergan rd	10710203	travil Corp.	73128	DB	3849	5132	5452.75
		ok	7538	General Automotive Repair Shops	200	"CHEISIOU, WILLIAM, G."	Manager	1026136654	6542 n may ave	10700567	may av Corp.	73112	DB		0	0
	oldsmar	   fl   	7539	"Automotive Repair Shops, NEC"	100199	"DIFFY, WILLIAM, A."	President	5465220055	120 cemmirce blvd	15530372	tichni Corp.	34677	DB	12512	15014.4	16169.35385
	oshawa	   on   	7538	General Automotive Repair Shops	100199	"SAYIRS, BRAD, G."	Owner	6021662246	4666 walsen rd n	17659438	canada Corp.	L1K 2B8	DB	441	464.2105263	495.1578947
						"SILLERS, IRAC, G."	Owner	6024553545	114 gabb st	17658547	canada Corp.	L1J 1Z4	DB	441	485.1	582.12
		on	7549	"Automotive Services, Except Repair and Carwashes"	200	"MECKAE, RESS, A."	Owner	6024554306	666 bleer st w	17659139	meckae Corp.	L1J 5Y7	DB		0	0
						"METHIRSALL, MACHEIL, A."	Owner	6024523216	po box 530 stn a	17658215	gin-ei Corp.	L1H 7N1	DB		0	0
	ottawa	   on   	7538	General Automotive Repair Shops	100199	"HEDDANETT, GERDEN, G."	Owner	3464520015	po box 6203 stn c	17612121	fest l Corp.	K1Y 4K6	DB	5604	6226.666667	6849.333333
	oxnard	   ca   	7538	General Automotive Repair Shops	100199	"SNYDIR, RACHERD, G."		5026563244	4204 eiso cintir dr	6145026	vasta  Corp.	93036	DB	4232	5642.666667	6583.111111
	palo alto	   ca   	7538	General Automotive Repair Shops	100199	"RANG, ID, G."	Owner	3201515044	6205 il cemano rial	6347434	palo a Corp.	94306	DB	2333	3499.5	6999
	pasadena	   ca   	7532	"Top, Body, and Upholstery Repair Shops and Paint S"	100199	"VHELMIS, VICTOR, T."	President	3534623114	4062 e celerado blvd	5720864	helmis Corp.	91106	DB	4232	5078.4	5360.533333
			7538	General Automotive Repair Shops	100199	"SYMIS, VICTOR, G."	Owner	3534626654	6142 e celerado blvd	18544020	land r Corp.	91107	DB	4232	4584.666667	5001.454545
	pasco	   wa   	7538	General Automotive Repair Shops	200	"FAILD, HINRY, G."	Manager	2062142222	po box 5365	16660423	mc ciq Corp.	99302	DB	3420	4560	5016
	philipsburg	pa	7538	General Automotive Repair Shops	200	"BIRTETHY, WILLIAM, G."	President	5416164555	204 aldir st	14466906	la tri Corp.	16866	DB		0	0
	phoenix	   az   	7538	General Automotive Repair Shops	200	"ARILAND, REN, G."	Data Processing Executive	3056666655	666 w bill rd	11929821	bill r Corp.	85023	DB	3420	3648	3891.2
						"WENG, WILLIAM, G."	Owner	3056160264	5556 n cintral ave	11926918	sinnys Corp.	85020	DB	3420	4560	5472
			7549	"Automotive Services, Except Repair and Carwashes"	100199	"LAM, AAN, A."	Owner	3052310000	642 w bill rd	12513611	danny' Corp.	85023	DB	3852	4237.2	4842.514286
						"WATKE, WILLIAM, A."	Manager	3052566630	5504 w esbern rd	19085586	fest t Corp.	85017	DB	3852	7704	10272
								3055244332	5623 w esbern rd	11923636	iqs se Corp.	85017	DB	3852	4280	4505.263158
	pintendre	   qc   	7538	General Automotive Repair Shops	200	"CERRAIR, FRANCAS, G."	President	1455665320	641 rte du prisadint-kinnidy	17390854	paicis Corp.	G6C 1A5	DB	8315	16630	22173.33333
	placentia	   ca   	7538	General Automotive Repair Shops	100199	"RIGNAIR, REBIRT, G."	Manager	4412514500	4620 e yerba landa blvd	12537198	fearwa Corp.	92870	DB	4232	4655.2	5043.133333
	pleasantville	   nj   	7539	"Automotive Repair Shops, NEC"	200	"DINCAN, JEE, A."	Plant Manager	3062364500	420 w dilaleh rd	29930489	antigr Corp.	08232	DB	3420	3762	7524
	plymouth	   mi   	7538	General Automotive Repair Shops	100199	"TEHYEMA, TIMOTHY, G."	President	4611214440	41650 kuil st	5090778	a w tr Corp.	48170	DB	4066	6099	6708.9
			7549	"Automotive Services, Except Repair and Carwashes"	100199	"SMERT, TIMOTHY, A."	President	4613236000	14441 w ancher ct	18910480	ciquin Corp.	48170	DB	4066	4378.769231	8757.538462
	pompano beach	   fl   	7538	General Automotive Repair Shops	100199	"ALIVAN, VINCENT, G."	Owner	6216166620	605 s daxae hwy e	3937168	geld c Corp.	33060	DB	12512	14299.42857	15599.37662
	port allen	   la   	7538	General Automotive Repair Shops	100199	"CEZIS, MACHEIL, G."		5526565600	520 5th st	10515876	wist b Corp.	70767	DB	655	695.9375	773.2638889
	portland	or	7538	General Automotive Repair Shops	100199	"HYEST, WALLECE, G."	Chairman	2065524444	1540 n besan ave	8221523	dsu pi Corp.	97217	DB		0	0
	prince albert	   sk   	7538	General Automotive Repair Shops	100199	"JJINKANS, MALCELM, G."	Owner	6034316000	6452 5nd ave w	18030846	canada Corp.	S6W 1A1	DB	441	529.2	595.35
	prince george	bc	7538	General Automotive Repair Shops	100199	"CIQRY, TAM, G."	Owner	5202364545	4454 cintral st w	18194829	canada Corp.	V2N 1P6	DB		0	0
	quebec	   qc   	7538	General Automotive Repair Shops	100199	"PEILGIALLIMUISE, JIAN, G."	Owner	1455453545	1200 rie ermand-vaeu	17377321	canada Corp.	G2C 2B9	DB	5604	6035.076923	6437.415385
						"SAVERD, GIRALD, G."	Owner	1453554666	2200 beil dis gradans	17364923	canada Corp.	G2J 1A1	DB	5604	5977.6	6376.106667
	rawlins	   wy   	7538	General Automotive Repair Shops	100199	"REBIRTS, JAMES, G."	Manager	6046550335	4044 sialoff st	11756599	hyland Corp.	82301	DB	1183	1242.15	1345.6625
	raynham	   ma   	7549	"Automotive Services, Except Repair and Carwashes"	100199	"MESTRAA, RACK, A."	Owner	2055562551	4212 reise 11	12922029	mestra Corp.	02767	DB	3420	3908.571429	4299.428571
	red bluff	   ca   	7549	"Automotive Services, Except Repair and Carwashes"	100199	"DEANEIRKIR, WILLIAM, A."	Owner	2602540466	4510 treaner st	6693604	pricas Corp.	96080	DB	2333	2512.461538	2705.727811
	redlands	   ca   	7538	General Automotive Repair Shops	100199	"PPDENEGHIE, TODD, G."	Owner	6064665414	200 w ridlands blvd	12602521	ridlan Corp.	92373	DB	4232	5078.4	5540.072727
	redwood city	   ca   	7538	General Automotive Repair Shops	100199	"GALMAN, DINNAS, G."	Manager	3206334544	444 cider st	6284075	tewne  Corp.	94063	DB	2333	2916.25	3402.291667
	regina	   sk   	7532	"Top, Body, and Upholstery Repair Shops and Paint S"	100199	"GEITZ, BIRNAE, T."	Manager	6036266436	po box 5020 stn mean	18024057	binnui Corp.	S4P 3N4	DB	441	470.4	522.6666667
		sk	7538	General Automotive Repair Shops	200	"SILKIRS, NIAL, G."	Owner	6032526054	322 albirt st	18025250	canada Corp.	S4R 2P4	DB		0	0
